CRIM,ZN,INDUS,NOX,RM,AGE,DIS,TAX,PTRATIO,B,LSTAT,month
8.26725,0.0,18.1,0.668,5.875,89.6,1.1296,666.0,20.2,347.88,8.88,2024-03-01
11.1081,0.0,18.1,0.668,4.906,100.0,1.1742,666.0,20.2,396.9,34.77,2024-03-01
18.4982,0.0,18.1,0.668,4.138,100.0,1.137,666.0,20.2,396.9,37.97,2024-03-01
19.6091,0.0,18.1,0.671,7.313,97.9,1.3163,666.0,20.2,396.9,13.44,2024-03-01
15.288,0.0,18.1,0.671,6.649,93.3,1.3449,666.0,20.2,363.02,23.24,2024-03-01
9.82349,0.0,18.1,0.671,6.794,98.8,1.358,666.0,20.2,396.9,21.24,2024-03-01
23.6482,0.0,18.1,0.671,6.38,96.2,1.3861,666.0,20.2,396.9,23.69,2024-03-01
17.8667,0.0,18.1,0.671,6.223,100.0,1.3861,666.0,20.2,393.74,21.78,2024-03-01
88.9762,0.0,18.1,0.671,6.968,91.9,1.4165,666.0,20.2,396.9,17.21,2024-03-01
15.8744,0.0,18.1,0.671,6.545,99.1,1.5192,666.0,20.2,396.9,21.08,2024-03-01
9.18702,0.0,18.1,0.7,5.536,100.0,1.5804,666.0,20.2,396.9,23.6,2024-03-01
7.99248,0.0,18.1,0.7,5.52,100.0,1.5331,666.0,20.2,396.9,24.56,2024-03-01
20.0849,0.0,18.1,0.7,4.368,91.2,1.4395,666.0,20.2,285.83,30.63,2024-03-01
16.8118,0.0,18.1,0.7,5.277,98.1,1.4261,666.0,20.2,396.9,30.81,2024-03-01
24.3938,0.0,18.1,0.7,4.652,100.0,1.4672,666.0,20.2,396.9,28.28,2024-03-01
22.5971,0.0,18.1,0.7,5.0,89.5,1.5184,666.0,20.2,396.9,31.99,2024-03-01
14.3337,0.0,18.1,0.7,4.88,100.0,1.5895,666.0,20.2,372.92,30.62,2024-03-01
8.15174,0.0,18.1,0.7,5.39,98.9,1.7281,666.0,20.2,396.9,20.85,2024-03-01
6.96215,0.0,18.1,0.7,5.713,97.0,1.9265,666.0,20.2,394.43,17.11,2024-03-01
5.29305,0.0,18.1,0.7,6.051,82.5,2.1678,666.0,20.2,378.38,18.76,2024-03-01
11.5779,0.0,18.1,0.7,5.036,97.0,1.77,666.0,20.2,396.9,25.68,2024-03-01
8.64476,0.0,18.1,0.693,6.193,92.6,1.7912,666.0,20.2,396.9,15.17,2024-03-01
13.3598,0.0,18.1,0.693,5.887,94.7,1.7821,666.0,20.2,396.9,16.35,2024-03-01
8.71675,0.0,18.1,0.693,6.471,98.8,1.7257,666.0,20.2,391.98,17.12,2024-03-01
5.87205,0.0,18.1,0.693,6.405,96.0,1.6768,666.0,20.2,396.9,19.37,2024-03-01
7.67202,0.0,18.1,0.693,5.747,98.9,1.6334,666.0,20.2,393.1,19.92,2024-03-01
38.3518,0.0,18.1,0.693,5.453,100.0,1.4896,666.0,20.2,396.9,30.59,2024-03-01
9.91655,0.0,18.1,0.693,5.852,77.8,1.5004,666.0,20.2,338.16,29.97,2024-03-01
25.0461,0.0,18.1,0.693,5.987,100.0,1.5888,666.0,20.2,396.9,26.77,2024-03-01
14.2362,0.0,18.1,0.693,6.343,100.0,1.5741,666.0,20.2,396.9,20.32,2024-03-01
9.59571,0.0,18.1,0.693,6.404,100.0,1.639,666.0,20.2,376.11,20.31,2024-03-01
24.8017,0.0,18.1,0.693,5.349,96.0,1.7028,666.0,20.2,396.9,19.77,2024-03-01
41.5292,0.0,18.1,0.693,5.531,85.4,1.6074,666.0,20.2,329.46,27.38,2024-03-01
67.9208,0.0,18.1,0.693,5.683,100.0,1.4254,666.0,20.2,384.97,22.98,2024-03-01
20.7162,0.0,18.1,0.659,4.138,100.0,1.1781,666.0,20.2,370.22,23.34,2024-03-01
11.9511,0.0,18.1,0.659,5.608,100.0,1.2852,666.0,20.2,332.09,12.13,2024-03-01
7.40389,0.0,18.1,0.597,5.617,97.9,1.4547,666.0,20.2,314.64,26.4,2024-03-01
14.4383,0.0,18.1,0.597,6.852,100.0,1.4655,666.0,20.2,179.36,19.78,2024-03-01
51.1358,0.0,18.1,0.597,5.757,100.0,1.413,666.0,20.2,2.6,10.11,2024-03-01
14.0507,0.0,18.1,0.597,6.657,100.0,1.5275,666.0,20.2,35.05,21.22,2024-03-01
18.811,0.0,18.1,0.597,4.628,100.0,1.5539,666.0,20.2,28.79,34.37,2024-03-01
28.6558,0.0,18.1,0.597,5.155,100.0,1.5894,666.0,20.2,210.97,20.08,2024-03-01
45.7461,0.0,18.1,0.693,4.519,100.0,1.6582,666.0,20.2,88.27,36.98,2024-03-01
18.0846,0.0,18.1,0.679,6.434,100.0,1.8347,666.0,20.2,27.25,29.05,2024-03-01
10.8342,0.0,18.1,0.679,6.782,90.8,1.8195,666.0,20.2,21.57,25.79,2024-03-01
25.9406,0.0,18.1,0.679,5.304,89.1,1.6475,666.0,20.2,127.36,26.64,2024-03-01
73.5341,0.0,18.1,0.679,5.957,100.0,1.8026,666.0,20.2,16.45,20.62,2024-03-01
11.8123,0.0,18.1,0.718,6.824,76.5,1.794,666.0,20.2,48.45,22.74,2024-03-01
11.0874,0.0,18.1,0.718,6.411,100.0,1.8589,666.0,20.2,318.75,15.02,2024-03-01
7.02259,0.0,18.1,0.718,6.006,95.3,1.8746,666.0,20.2,319.98,15.7,2024-03-01
12.0482,0.0,18.1,0.614,5.648,87.6,1.9512,666.0,20.2,291.55,14.1,2024-03-01
7.05042,0.0,18.1,0.614,6.103,85.1,2.0218,666.0,20.2,2.52,23.29,2024-03-01
8.79212,0.0,18.1,0.584,5.565,70.6,2.0635,666.0,20.2,3.65,17.16,2024-03-01
15.8603,0.0,18.1,0.679,5.896,95.4,1.9096,666.0,20.2,7.68,24.39,2024-03-01
12.2472,0.0,18.1,0.584,5.837,59.7,1.9976,666.0,20.2,24.65,15.69,2024-03-01
37.6619,0.0,18.1,0.679,6.202,78.7,1.8629,666.0,20.2,18.82,14.52,2024-03-01
7.36711,0.0,18.1,0.679,6.193,78.1,1.9356,666.0,20.2,96.73,21.52,2024-03-01
9.33889,0.0,18.1,0.679,6.38,95.6,1.9682,666.0,20.2,60.72,24.08,2024-03-01
8.49213,0.0,18.1,0.584,6.348,86.1,2.0527,666.0,20.2,83.45,17.64,2024-03-01
10.0623,0.0,18.1,0.584,6.833,94.3,2.0882,666.0,20.2,81.33,19.69,2024-03-01
6.44405,0.0,18.1,0.584,6.425,74.8,2.2004,666.0,20.2,97.95,12.03,2024-03-01
5.58107,0.0,18.1,0.713,6.436,87.9,2.3158,666.0,20.2,100.19,16.22,2024-03-01
13.9134,0.0,18.1,0.713,6.208,95.0,2.2222,666.0,20.2,100.63,15.17,2024-03-01
11.1604,0.0,18.1,0.74,6.629,94.6,2.1247,666.0,20.2,109.85,23.27,2024-03-01
14.4208,0.0,18.1,0.74,6.461,93.3,2.0026,666.0,20.2,27.49,18.05,2024-03-01
15.1772,0.0,18.1,0.74,6.152,100.0,1.9142,666.0,20.2,9.32,26.45,2024-03-01
13.6781,0.0,18.1,0.74,5.935,87.9,1.8206,666.0,20.2,68.95,34.02,2024-03-01
9.39063,0.0,18.1,0.74,5.627,93.9,1.8172,666.0,20.2,396.9,22.88,2024-03-01
22.0511,0.0,18.1,0.74,5.818,92.4,1.8662,666.0,20.2,391.45,22.11,2024-03-01
9.72418,0.0,18.1,0.74,6.406,97.2,2.0651,666.0,20.2,385.96,19.52,2024-03-01
5.66637,0.0,18.1,0.74,6.219,100.0,2.0048,666.0,20.2,395.69,16.59,2024-03-01
9.96654,0.0,18.1,0.74,6.485,100.0,1.9784,666.0,20.2,386.73,18.85,2024-03-01
12.8023,0.0,18.1,0.74,5.854,96.6,1.8956,666.0,20.2,240.52,23.79,2024-03-01
10.6718,0.0,18.1,0.74,6.459,94.8,1.9879,666.0,20.2,43.06,23.98,2024-03-01
6.28807,0.0,18.1,0.74,6.341,96.4,2.072,666.0,20.2,318.01,17.79,2024-03-01
9.92485,0.0,18.1,0.74,6.251,96.6,2.198,666.0,20.2,388.52,16.44,2024-03-01
9.32909,0.0,18.1,0.713,6.185,98.7,2.2616,666.0,20.2,396.9,18.13,2024-03-01
7.52601,0.0,18.1,0.713,6.417,98.3,2.185,666.0,20.2,304.21,19.31,2024-03-01
6.71772,0.0,18.1,0.713,6.749,92.6,2.3236,666.0,20.2,0.32,17.44,2024-03-01
5.44114,0.0,18.1,0.713,6.655,98.2,2.3552,666.0,20.2,355.29,17.73,2024-03-01
5.09017,0.0,18.1,0.713,6.297,91.8,2.3682,666.0,20.2,385.09,17.27,2024-03-01
8.24809,0.0,18.1,0.713,7.393,99.3,2.4527,666.0,20.2,375.87,16.74,2024-03-01
9.51363,0.0,18.1,0.713,6.728,94.1,2.4961,666.0,20.2,6.68,18.71,2024-03-01
4.75237,0.0,18.1,0.713,6.525,86.5,2.4358,666.0,20.2,50.92,18.13,2024-03-01
4.66883,0.0,18.1,0.713,5.976,87.9,2.5806,666.0,20.2,10.48,19.01,2024-03-01
8.20058,0.0,18.1,0.713,5.936,80.3,2.7792,666.0,20.2,3.5,16.94,2024-03-01
7.75223,0.0,18.1,0.713,6.301,83.7,2.7831,666.0,20.2,272.21,16.23,2024-03-01
6.80117,0.0,18.1,0.713,6.081,84.4,2.7175,666.0,20.2,396.9,14.7,2024-03-01
4.81213,0.0,18.1,0.713,6.701,90.0,2.5975,666.0,20.2,255.23,16.42,2024-03-01
3.69311,0.0,18.1,0.713,6.376,88.4,2.5671,666.0,20.2,391.43,14.65,2024-03-01
6.65492,0.0,18.1,0.713,6.317,83.0,2.7344,666.0,20.2,396.9,13.99,2024-03-01
5.82115,0.0,18.1,0.713,6.513,89.9,2.8016,666.0,20.2,393.82,10.29,2024-03-01
7.83932,0.0,18.1,0.655,6.209,65.4,2.9634,666.0,20.2,396.9,13.22,2024-03-01
3.1636,0.0,18.1,0.655,5.759,48.2,3.0665,666.0,20.2,334.4,14.13,2024-03-01
3.77498,0.0,18.1,0.655,5.952,84.7,2.8715,666.0,20.2,22.01,17.15,2024-03-01
4.42228,0.0,18.1,0.584,6.003,94.5,2.5403,666.0,20.2,331.29,21.32,2024-03-01
15.5757,0.0,18.1,0.58,5.926,71.0,2.9084,666.0,20.2,368.74,18.13,2024-03-01
13.0751,0.0,18.1,0.58,5.713,56.7,2.8237,666.0,20.2,396.9,14.76,2024-03-01
4.34879,0.0,18.1,0.58,6.167,84.0,3.0334,666.0,20.2,396.9,16.29,2024-03-01
4.03841,0.0,18.1,0.532,6.229,90.7,3.0993,666.0,20.2,395.33,12.87,2024-03-01
3.56868,0.0,18.1,0.58,6.437,75.0,2.8965,666.0,20.2,393.37,14.36,2024-03-01
4.64689,0.0,18.1,0.614,6.98,67.6,2.5329,666.0,20.2,374.68,11.66,2024-03-01
8.05579,0.0,18.1,0.584,5.427,95.4,2.4298,666.0,20.2,352.58,18.14,2024-03-01
6.39312,0.0,18.1,0.584,6.162,97.4,2.206,666.0,20.2,302.76,24.1,2024-03-01
4.87141,0.0,18.1,0.614,6.484,93.6,2.3053,666.0,20.2,396.21,18.68,2024-03-01
15.0234,0.0,18.1,0.614,5.304,97.3,2.1007,666.0,20.2,349.48,24.91,2024-03-01
10.233,0.0,18.1,0.614,6.185,96.7,2.1705,666.0,20.2,379.7,18.03,2024-03-01
14.3337,0.0,18.1,0.614,6.229,88.0,1.9512,666.0,20.2,383.32,13.11,2024-03-01
5.82401,0.0,18.1,0.532,6.242,64.7,3.4242,666.0,20.2,396.9,10.74,2024-03-01
5.70818,0.0,18.1,0.532,6.75,74.9,3.3317,666.0,20.2,393.07,7.74,2024-03-01
5.73116,0.0,18.1,0.532,7.061,77.0,3.4106,666.0,20.2,395.28,7.01,2024-03-01
2.81838,0.0,18.1,0.532,5.762,40.3,4.0983,666.0,20.2,392.92,10.42,2024-03-01
2.37857,0.0,18.1,0.583,5.871,41.9,3.724,666.0,20.2,370.73,13.34,2024-03-01
3.67367,0.0,18.1,0.583,6.312,51.9,3.9917,666.0,20.2,388.62,10.58,2024-03-01
5.69175,0.0,18.1,0.583,6.114,79.8,3.5459,666.0,20.2,392.68,14.98,2024-03-01
4.83567,0.0,18.1,0.583,5.905,53.2,3.1523,666.0,20.2,388.22,11.45,2024-03-01
0.15086,0.0,27.74,0.609,5.454,92.7,1.8209,711.0,20.1,395.09,18.06,2024-03-01
0.18337,0.0,27.74,0.609,5.414,98.3,1.7554,711.0,20.1,344.05,23.97,2024-03-01
0.20746,0.0,27.74,0.609,5.093,98.0,1.8226,711.0,20.1,318.43,29.68,2024-03-01
0.10574,0.0,27.74,0.609,5.983,98.8,1.8681,711.0,20.1,390.11,18.07,2024-03-01
0.11132,0.0,27.74,0.609,5.983,83.5,2.1099,711.0,20.1,396.9,13.35,2024-03-01
0.17331,0.0,9.69,0.585,5.707,54.0,2.3817,391.0,19.2,396.9,12.01,2024-03-01
0.27957,0.0,9.69,0.585,5.926,42.6,2.3817,391.0,19.2,396.9,13.59,2024-03-01
0.17899,0.0,9.69,0.585,5.67,28.8,2.7986,391.0,19.2,393.29,17.6,2024-03-01
0.2896,0.0,9.69,0.585,5.39,72.9,2.7986,391.0,19.2,396.9,21.14,2024-03-01
0.26838,0.0,9.69,0.585,5.794,70.6,2.8927,391.0,19.2,396.9,14.1,2024-03-01
0.23912,0.0,9.69,0.585,6.019,65.3,2.4091,391.0,19.2,396.9,12.92,2024-03-01
0.17783,0.0,9.69,0.585,5.569,73.5,2.3999,391.0,19.2,395.77,15.1,2024-03-01
0.22438,0.0,9.69,0.585,6.027,79.7,2.4982,391.0,19.2,396.9,14.33,2024-03-01
0.06263,0.0,11.93,0.573,6.593,69.1,2.4786,273.0,21.0,391.99,9.67,2024-03-01
0.04527,0.0,11.93,0.573,6.12,76.7,2.2875,273.0,21.0,396.9,9.08,2024-03-01
0.06076,0.0,11.93,0.573,6.976,91.0,2.1675,273.0,21.0,396.9,5.64,2024-03-01
0.10959,0.0,11.93,0.573,6.794,89.3,2.3889,273.0,21.0,393.45,6.48,2024-03-01
0.04741,0.0,11.93,0.573,6.03,80.8,2.505,273.0,21.0,396.9,7.88,2024-03-01
0.00632,18.0,2.31,0.538,6.575,65.2,4.09,296.0,15.3,396.9,4.98,2024-04-01
0.02731,0.0,7.07,0.469,6.421,78.9,4.9671,242.0,17.8,396.9,9.14,2024-04-01
0.02729,0.0,7.07,0.469,7.185,61.1,4.9671,242.0,17.8,392.83,4.03,2024-04-01
0.03237,0.0,2.18,0.458,6.998,45.8,6.0622,222.0,18.7,394.63,2.94,2024-04-01
0.06905,0.0,2.18,0.458,7.147,54.2,6.0622,222.0,18.7,396.9,5.33,2024-04-01
0.02985,0.0,2.18,0.458,6.43,58.7,6.0622,222.0,18.7,394.12,5.21,2024-04-01
0.08829,12.5,7.87,0.524,6.012,66.6,5.5605,311.0,15.2,395.6,12.43,2024-04-01
0.14455,12.5,7.87,0.524,6.172,96.1,5.9505,311.0,15.2,396.9,19.15,2024-04-01
0.21124,12.5,7.87,0.524,5.631,100.0,6.0821,311.0,15.2,386.63,29.93,2024-04-01
0.17004,12.5,7.87,0.524,6.004,85.9,6.5921,311.0,15.2,386.71,17.1,2024-04-01
0.22489,12.5,7.87,0.524,6.377,94.3,6.3467,311.0,15.2,392.52,20.45,2024-04-01
0.11747,12.5,7.87,0.524,6.009,82.9,6.2267,311.0,15.2,396.9,13.27,2024-04-01
0.09378,12.5,7.87,0.524,5.889,39.0,5.4509,311.0,15.2,390.5,15.71,2024-04-01
0.62976,0.0,8.14,0.538,5.949,61.8,4.7075,307.0,21.0,396.9,8.26,2024-04-01
0.63796,0.0,8.14,0.538,6.096,84.5,4.4619,307.0,21.0,380.02,10.26,2024-04-01
0.62739,0.0,8.14,0.538,5.834,56.5,4.4986,307.0,21.0,395.62,8.47,2024-04-01
1.05393,0.0,8.14,0.538,5.935,29.3,4.4986,307.0,21.0,386.85,6.58,2024-04-01
0.7842,0.0,8.14,0.538,5.99,81.7,4.2579,307.0,21.0,386.75,14.67,2024-04-01
0.80271,0.0,8.14,0.538,5.456,36.6,3.7965,307.0,21.0,288.99,11.69,2024-04-01
0.7258,0.0,8.14,0.538,5.727,69.5,3.7965,307.0,21.0,390.95,11.28,2024-04-01
1.25179,0.0,8.14,0.538,5.57,98.1,3.7979,307.0,21.0,376.57,21.02,2024-04-01
0.85204,0.0,8.14,0.538,5.965,89.2,4.0123,307.0,21.0,392.53,13.83,2024-04-01
1.23247,0.0,8.14,0.538,6.142,91.7,3.9769,307.0,21.0,396.9,18.72,2024-04-01
0.98843,0.0,8.14,0.538,5.813,100.0,4.0952,307.0,21.0,394.54,19.88,2024-04-01
0.75026,0.0,8.14,0.538,5.924,94.1,4.3996,307.0,21.0,394.33,16.3,2024-04-01
0.84054,0.0,8.14,0.538,5.599,85.7,4.4546,307.0,21.0,303.42,16.51,2024-04-01
0.67191,0.0,8.14,0.538,5.813,90.3,4.682,307.0,21.0,376.88,14.81,2024-04-01
0.95577,0.0,8.14,0.538,6.047,88.8,4.4534,307.0,21.0,306.38,17.28,2024-04-01
0.77299,0.0,8.14,0.538,6.495,94.4,4.4547,307.0,21.0,387.94,12.8,2024-04-01
1.00245,0.0,8.14,0.538,6.674,87.3,4.239,307.0,21.0,380.23,11.98,2024-04-01
1.13081,0.0,8.14,0.538,5.713,94.1,4.233,307.0,21.0,360.17,22.6,2024-04-01
1.35472,0.0,8.14,0.538,6.072,100.0,4.175,307.0,21.0,376.73,13.04,2024-04-01
1.38799,0.0,8.14,0.538,5.95,82.0,3.99,307.0,21.0,232.6,27.71,2024-04-01
1.15172,0.0,8.14,0.538,5.701,95.0,3.7872,307.0,21.0,358.77,18.35,2024-04-01
1.61282,0.0,8.14,0.538,6.096,96.9,3.7598,307.0,21.0,248.31,20.34,2024-04-01
0.06417,0.0,5.96,0.499,5.933,68.2,3.3603,279.0,19.2,396.9,9.68,2024-04-01
0.09744,0.0,5.96,0.499,5.841,61.4,3.3779,279.0,19.2,377.56,11.41,2024-04-01
0.08014,0.0,5.96,0.499,5.85,41.5,3.9342,279.0,19.2,396.9,8.77,2024-04-01
0.17505,0.0,5.96,0.499,5.966,30.2,3.8473,279.0,19.2,393.43,10.13,2024-04-01
0.02763,75.0,2.95,0.428,6.595,21.8,5.4011,252.0,18.3,395.63,4.32,2024-04-01
0.03359,75.0,2.95,0.428,7.024,15.8,5.4011,252.0,18.3,395.62,1.98,2024-04-01
0.12744,0.0,6.91,0.448,6.77,2.9,5.7209,233.0,17.9,385.41,4.84,2024-04-01
0.1415,0.0,6.91,0.448,6.169,6.6,5.7209,233.0,17.9,383.37,5.81,2024-04-01
0.15936,0.0,6.91,0.448,6.211,6.5,5.7209,233.0,17.9,394.46,7.44,2024-04-01
0.12269,0.0,6.91,0.448,6.069,40.0,5.7209,233.0,17.9,389.39,9.55,2024-04-01
0.17142,0.0,6.91,0.448,5.682,33.8,5.1004,233.0,17.9,396.9,10.21,2024-04-01
0.18836,0.0,6.91,0.448,5.786,33.3,5.1004,233.0,17.9,396.9,14.15,2024-04-01
0.22927,0.0,6.91,0.448,6.03,85.5,5.6894,233.0,17.9,392.74,18.8,2024-04-01
0.25387,0.0,6.91,0.448,5.399,95.3,5.87,233.0,17.9,396.9,30.81,2024-04-01
0.21977,0.0,6.91,0.448,5.602,62.0,6.0877,233.0,17.9,396.9,16.2,2024-04-01
0.08873,21.0,5.64,0.439,5.963,45.7,6.8147,243.0,16.8,395.56,13.45,2024-04-01
0.04337,21.0,5.64,0.439,6.115,63.0,6.8147,243.0,16.8,393.97,9.43,2024-04-01
0.0536,21.0,5.64,0.439,6.511,21.1,6.8147,243.0,16.8,396.9,5.28,2024-04-01
0.04981,21.0,5.64,0.439,5.998,21.4,6.8147,243.0,16.8,396.9,8.43,2024-04-01
0.0136,75.0,4.0,0.41,5.888,47.6,7.3197,469.0,21.1,396.9,14.8,2024-04-01
0.01311,90.0,1.22,0.403,7.249,21.9,8.6966,226.0,17.9,395.93,4.81,2024-04-01
0.02055,85.0,0.74,0.41,6.383,35.7,9.1876,313.0,17.3,396.9,5.77,2024-04-01
0.01432,100.0,1.32,0.411,6.816,40.5,8.3248,256.0,15.1,392.9,3.95,2024-04-01
0.15445,25.0,5.13,0.453,6.145,29.2,7.8148,284.0,19.7,390.68,6.86,2024-04-01
0.10328,25.0,5.13,0.453,5.927,47.2,6.932,284.0,19.7,396.9,9.22,2024-04-01
0.14932,25.0,5.13,0.453,5.741,66.2,7.2254,284.0,19.7,395.11,13.15,2024-04-01
0.17171,25.0,5.13,0.453,5.966,93.4,6.8185,284.0,19.7,378.08,14.44,2024-04-01
0.11027,25.0,5.13,0.453,6.456,67.8,7.2255,284.0,19.7,396.9,6.73,2024-04-01
0.1265,25.0,5.13,0.453,6.762,43.4,7.9809,284.0,19.7,395.58,9.5,2024-04-01
0.01951,17.5,1.38,0.4161,7.104,59.5,9.2229,216.0,18.6,393.24,8.05,2024-04-01
0.03584,80.0,3.37,0.398,6.29,17.8,6.6115,337.0,16.1,396.9,4.67,2024-04-01
0.04379,80.0,3.37,0.398,5.787,31.1,6.6115,337.0,16.1,396.9,10.24,2024-04-01
0.05789,12.5,6.07,0.409,5.878,21.4,6.498,345.0,18.9,396.21,8.1,2024-04-01
0.13554,12.5,6.07,0.409,5.594,36.8,6.498,345.0,18.9,396.9,13.09,2024-04-01
0.12816,12.5,6.07,0.409,5.885,33.0,6.498,345.0,18.9,396.9,8.79,2024-04-01
0.08826,0.0,10.81,0.413,6.417,6.6,5.2873,305.0,19.2,383.73,6.72,2024-04-01
0.15876,0.0,10.81,0.413,5.961,17.5,5.2873,305.0,19.2,376.94,9.88,2024-04-01
0.09164,0.0,10.81,0.413,6.065,7.8,5.2873,305.0,19.2,390.91,5.52,2024-04-01
0.19539,0.0,10.81,0.413,6.245,6.2,5.2873,305.0,19.2,377.17,7.54,2024-04-01
0.07896,0.0,12.83,0.437,6.273,6.0,4.2515,398.0,18.7,394.92,6.78,2024-04-01
0.09512,0.0,12.83,0.437,6.286,45.0,4.5026,398.0,18.7,383.23,8.94,2024-04-01
0.10153,0.0,12.83,0.437,6.279,74.5,4.0522,398.0,18.7,373.66,11.97,2024-04-01
0.08707,0.0,12.83,0.437,6.14,45.8,4.0905,398.0,18.7,386.96,10.27,2024-04-01
0.05646,0.0,12.83,0.437,6.232,53.7,5.0141,398.0,18.7,386.4,12.34,2024-04-01
0.08387,0.0,12.83,0.437,5.874,36.6,4.5026,398.0,18.7,396.06,9.1,2024-04-01
0.04113,25.0,4.86,0.426,6.727,33.5,5.4007,281.0,19.0,396.9,5.29,2024-04-01
0.04462,25.0,4.86,0.426,6.619,70.4,5.4007,281.0,19.0,395.63,7.22,2024-04-01
0.03659,25.0,4.86,0.426,6.302,32.2,5.4007,281.0,19.0,396.9,6.72,2024-04-01
0.03551,25.0,4.86,0.426,6.167,46.7,5.4007,281.0,19.0,390.64,7.51,2024-04-01
0.05059,0.0,4.49,0.449,6.389,48.0,4.7794,247.0,18.5,396.9,9.62,2024-04-01
0.05735,0.0,4.49,0.449,6.63,56.1,4.4377,247.0,18.5,392.3,6.53,2024-04-01
0.05188,0.0,4.49,0.449,6.015,45.1,4.4272,247.0,18.5,395.99,12.86,2024-04-01
0.07151,0.0,4.49,0.449,6.121,56.8,3.7476,247.0,18.5,395.15,8.44,2024-04-01
0.0566,0.0,3.41,0.489,7.007,86.3,3.4217,270.0,17.8,396.9,5.5,2024-04-01
0.05302,0.0,3.41,0.489,7.079,63.1,3.4145,270.0,17.8,396.06,5.7,2024-04-01
0.04684,0.0,3.41,0.489,6.417,66.1,3.0923,270.0,17.8,392.18,8.81,2024-04-01
0.03932,0.0,3.41,0.489,6.405,73.9,3.0921,270.0,17.8,393.55,8.2,2024-04-01
0.04203,28.0,15.04,0.464,6.442,53.6,3.6659,270.0,18.2,395.01,8.16,2024-04-01
0.02875,28.0,15.04,0.464,6.211,28.9,3.6659,270.0,18.2,396.33,6.21,2024-04-01
0.04294,28.0,15.04,0.464,6.249,77.3,3.615,270.0,18.2,396.9,10.59,2024-04-01
0.12204,0.0,2.89,0.445,6.625,57.8,3.4952,276.0,18.0,357.98,6.65,2024-04-01
0.11504,0.0,2.89,0.445,6.163,69.6,3.4952,276.0,18.0,391.83,11.34,2024-04-01
0.12083,0.0,2.89,0.445,8.069,76.0,3.4952,276.0,18.0,396.9,4.21,2024-04-01
0.08187,0.0,2.89,0.445,7.82,36.9,3.4952,276.0,18.0,393.53,3.57,2024-04-01
0.0686,0.0,2.89,0.445,7.416,62.5,3.4952,276.0,18.0,396.9,6.19,2024-04-01
0.14866,0.0,8.56,0.52,6.727,79.9,2.7778,384.0,20.9,394.76,9.42,2024-04-01
0.11432,0.0,8.56,0.52,6.781,71.3,2.8561,384.0,20.9,395.58,7.67,2024-04-01
0.22876,0.0,8.56,0.52,6.405,85.4,2.7147,384.0,20.9,70.8,10.63,2024-04-01
0.21161,0.0,8.56,0.52,6.137,87.4,2.7147,384.0,20.9,394.47,13.44,2024-04-01
0.1396,0.0,8.56,0.52,6.167,90.0,2.421,384.0,20.9,392.69,12.33,2024-04-01
0.13262,0.0,8.56,0.52,5.851,96.7,2.1069,384.0,20.9,394.05,16.47,2024-04-01
0.1712,0.0,8.56,0.52,5.836,91.9,2.211,384.0,20.9,395.67,18.66,2024-04-01
0.13117,0.0,8.56,0.52,6.127,85.2,2.1224,384.0,20.9,387.69,14.09,2024-04-01
0.12802,0.0,8.56,0.52,6.474,97.1,2.4329,384.0,20.9,395.24,12.27,2024-04-01
0.26363,0.0,8.56,0.52,6.229,91.2,2.5451,384.0,20.9,391.23,15.55,2024-04-01
0.10793,0.0,8.56,0.52,6.195,54.4,2.7778,384.0,20.9,393.49,13.0,2024-04-01
0.10084,0.0,10.01,0.547,6.715,81.6,2.6775,432.0,17.8,395.59,10.16,2024-04-01
0.12329,0.0,10.01,0.547,5.913,92.9,2.3534,432.0,17.8,394.95,16.21,2024-04-01
0.22212,0.0,10.01,0.547,6.092,95.4,2.548,432.0,17.8,396.9,17.09,2024-04-01
0.14231,0.0,10.01,0.547,6.254,84.2,2.2565,432.0,17.8,388.74,10.45,2024-04-01
0.17134,0.0,10.01,0.547,5.928,88.2,2.4631,432.0,17.8,344.91,15.76,2024-04-01
0.13158,0.0,10.01,0.547,6.176,72.5,2.7301,432.0,17.8,393.3,12.04,2024-04-01
0.15098,0.0,10.01,0.547,6.021,82.6,2.7474,432.0,17.8,394.51,10.3,2024-04-01
0.13058,0.0,10.01,0.547,5.872,73.1,2.4775,432.0,17.8,338.63,15.37,2024-04-01
0.14476,0.0,10.01,0.547,5.731,65.2,2.7592,432.0,17.8,391.5,13.61,2024-04-01
0.06899,0.0,25.65,0.581,5.87,69.7,2.2577,188.0,19.1,389.15,14.37,2024-04-01
0.07165,0.0,25.65,0.581,6.004,84.1,2.1974,188.0,19.1,377.67,14.27,2024-04-01
0.09299,0.0,25.65,0.581,5.961,92.9,2.0869,188.0,19.1,378.09,17.93,2024-04-01
0.15038,0.0,25.65,0.581,5.856,97.0,1.9444,188.0,19.1,370.31,25.41,2024-04-01
0.09849,0.0,25.65,0.581,5.879,95.8,2.0063,188.0,19.1,379.38,17.58,2024-04-01
0.16902,0.0,25.65,0.581,5.986,88.4,1.9929,188.0,19.1,385.02,14.81,2024-04-01
0.38735,0.0,25.65,0.581,5.613,95.6,1.7572,188.0,19.1,359.29,27.26,2024-04-01
0.25915,0.0,21.89,0.624,5.693,96.0,1.7883,437.0,21.2,392.11,17.19,2024-04-01
0.32543,0.0,21.89,0.624,6.431,98.8,1.8125,437.0,21.2,396.9,15.39,2024-04-01
